campo1,campo2,campo3,campo4
-9202,@N>5Q,FALSE,1/1/2008
-6549,@I;9G,FALSE,18/7/1992
2081,FP9QY,FALSE,19/5/1995
-8750,08OUO,FALSE,15/6/2001
-4404,3P.3Q,FALSE,16/7/2009
6296,FDK:A,FALSE,11/12/2012
-5874,JE:L7,TRUE,8/7/1991
5797,Q/L;W,TRUE,8/5/1995
3415,8=JT9,TRUE,1/7/2004
-6260,B79P8,TRUE,12/10/1983
-9268,-==T6,FALSE,3/3/2003
8085,A9OHJ,FALSE,13/6/2016
-9802,U75X=,FALSE,6/9/2010
-2067,>Y9OD,FALSE,28/4/1995
-2454,FDR=R,TRUE,12/5/2014
-2366,3XMPH,TRUE,5/1/1990
5242,6PS<Z,FALSE,11/1/2015
-644,T?JM>,FALSE,10/12/2002
-1241,0G?G6,FALSE,21/12/2001
-5961,WX516,FALSE,21/12/2006
8522,H9//N,TRUE,18/5/1988
7019,R25PB,TRUE,6/6/1984
-3551,/6OD>,FALSE,16/10/1981
7250,W?6E;,FALSE,11/1/1997
-5910,P2>31,TRUE,8/7/1987
5631,60WG1,TRUE,18/7/2008
4663,SUDZU,FALSE,2/1/1994
-302,USKJ;,TRUE,7/8/2007
3926,FW.0H,FALSE,1/2/1984
-8420,ZB@9B,TRUE,28/8/1998
-4372,OSI2S,FALSE,15/3/1983
-1766,@G;LC,TRUE,5/12/1997
-4519,?U6<O,TRUE,26/11/1997
3355,G<:50,TRUE,14/9/2014
9284,FJO7-,FALSE,17/5/1988
7813,U>-C@,TRUE,11/7/1993
3702,H4H>@,FALSE,5/5/2008
-505,;ENS-,TRUE,25/1/2004
9229,76R@<,FALSE,3/4/1997
-968,B19=/,TRUE,15/12/1988
7734,F@51/,FALSE,13/9/1992
-8668,1UI6S,FALSE,24/5/1998
761,/--1J,FALSE,2/8/2010
-5663,UDYL;,FALSE,5/2/1982
-7205,.PFA/,TRUE,10/2/2003
-3921,5Q.69,FALSE,8/12/1990
8781,O@YQ<,TRUE,17/2/2017
1117,?B<9Z,FALSE,3/5/2001
-8763,B-14-,TRUE,10/1/2007
-7462,RD?AZ,TRUE,16/12/2011
-1119,UAYX;,TRUE,15/12/1986
-2,WS0GP,TRUE,27/5/1987
2995,M1W-R,FALSE,18/12/1982
9597,3X-Q;,FALSE,6/7/1995
2630,C2PL7,FALSE,5/7/1985
870,BOAO?,TRUE,27/1/2007
-7719,<MP42,TRUE,24/6/2012
6791,ZKBSH,FALSE,8/9/1990
6773,=3PFW,TRUE,25/6/1994
8277,GTX.4,TRUE,14/11/1980
-2499,8QAUI,FALSE,18/5/1998
965,7ZQF:,FALSE,16/5/1985
-4231,K//-8,FALSE,13/2/1985
2220,AW=HF,TRUE,26/5/2012
-550,/2L??,TRUE,3/5/2006
-8543,/YW-I,TRUE,11/11/2009
3092,7GT2U,TRUE,8/5/2000
855,NQYY.,FALSE,18/9/2003
-8722,7>DYU,TRUE,2/1/1981
1493,JPIJT,FALSE,10/10/1986
-8886,7PU-N,FALSE,4/11/1981
5459,6JTG?,TRUE,7/8/2015
4509,9@ZP:,TRUE,17/6/2006
-3468,=?S2>,TRUE,17/4/2002
3541,LTFN9,FALSE,13/12/1996
6682,B7V->,FALSE,17/5/2003
-1065,IN9YD,TRUE,2/12/2014
-9756,5L9E.,TRUE,24/2/2013
5240,=8:8K,FALSE,4/11/1989
7135,:N=S5,FALSE,11/8/2008
4180,VDGB2,FALSE,10/4/2007
-2786,.HQD5,FALSE,18/12/2017
-3700,RD2Z<,TRUE,22/9/1981
1459,K4T4=,FALSE,17/6/2008
4277,LCO2Q,TRUE,16/4/1987
-6171,.XBXA,FALSE,5/11/1985
-2778,Q-NYW,FALSE,15/10/1996
8191,UY/.6,TRUE,21/8/1987
3231,-2VM<,FALSE,11/2/1993
-7819,WZTCE,TRUE,25/3/1998
-3923,PB06R,FALSE,27/9/1982
-489,62G<3,TRUE,18/2/1987
4081,HZMR;,TRUE,10/7/1986
2128,MH2VK,FALSE,17/9/2005
-3420,Y-6LQ,FALSE,14/2/2005
-6636,/Q-GA,FALSE,12/5/1994
1911,Z4GSK,FALSE,22/6/2010
-5235,R0W-.,FALSE,1/12/2005
7660,5EKH:,TRUE,8/4/2011
2809,>C=SN,TRUE,27/2/2012
-7383,UE5I-,FALSE,23/9/2016
6096,</=;B,FALSE,27/8/2015
5505,WX5U=,TRUE,21/10/1990
-1545,IU?XT,TRUE,8/1/2014
-1758,XQJ1;,FALSE,13/12/1982
4656,9ZZ-0,TRUE,24/3/1988
403,G4H2V,FALSE,5/5/2013
-233,VG5GV,TRUE,14/12/2006
3870,N1VJ0,FALSE,14/11/2015
1049,//-K0,TRUE,26/8/2017
-9692,A1V:N,TRUE,25/6/2003
-478,F2=A4,TRUE,19/4/2014
2523,G92-?,TRUE,28/3/2003
3717,8ZKZM,FALSE,5/6/2003
2330,040@8,TRUE,8/9/2001
-917,U34?T,TRUE,6/9/1985
-7141,V4/WF,FALSE,18/3/1994
2547,LSNOY,TRUE,16/3/1985
3366,CS62:,FALSE,28/3/2015
-6054,SI3V:,TRUE,25/4/1993
6372,.9/NS,FALSE,25/1/2004
-8725,E=CX@,TRUE,26/12/1984
-8458,FHEIJ,FALSE,5/10/2010
-9061,689O5,FALSE,26/8/2016
8296,JR-JS,FALSE,4/1/2005
-3513,LV4QU,TRUE,21/8/2017
-5150,=6/1A,TRUE,9/2/2007
-7881,9XU..,TRUE,27/10/1998
-1170,?C5>U,FALSE,26/11/1989
-815,Q>L7L,FALSE,24/7/2011
-64,N73JZ,FALSE,21/8/1981
572,:>FV8,TRUE,21/6/2013
5284,OJ759,TRUE,3/7/2015
-7567,?P?KD,TRUE,21/1/2004
1907,@HO4?,FALSE,25/10/1993
2985,L0D>N,TRUE,11/8/2004
1879,FVIV?,TRUE,17/8/2008
-261,<?RT5,TRUE,22/12/1998
8779,P4AOS,FALSE,22/4/2014
9013,.2ZW@,FALSE,14/2/2007
6447,YNIGK,FALSE,18/5/1980
-7070,:/>5>,FALSE,4/9/2013
-5392,4O4FX,FALSE,28/1/1995
-1346,92NWV,FALSE,2/1/1981
-9239,A-EX:,TRUE,12/10/1980
-5654,X;BT9,TRUE,13/7/2007
9706,40GT2,TRUE,15/8/1990
-2104,AKHYU,FALSE,9/7/2009
2686,GC2SD,TRUE,8/1/1986
6588,FD:VT,FALSE,4/8/2003
-2050,AD458,FALSE,6/7/1980
-279,BA-YM,TRUE,22/4/1981
-5074,QRSD4,TRUE,26/1/1984
8945,@C8M=,TRUE,15/1/1992
-8133,@NNO3,TRUE,3/1/1988
-3713,5?621,TRUE,24/6/1984
-9964,44M@@,FALSE,19/2/1989
-824,R>=RW,TRUE,28/8/1994
1353,4J@W5,TRUE,12/10/2017
-7990,IJ/1K,TRUE,27/4/2001
-495,GSQ7N,FALSE,21/4/1988
-421,B-J<?,FALSE,16/5/2004
-2401,XEAVO,TRUE,17/1/1992
-47,PECT8,TRUE,22/4/1992
-3002,HVYQE,TRUE,12/8/2000
7890,4<UU:,TRUE,7/1/2005
-234,<=YYC,FALSE,3/6/1990
-1971,QGJQ1,FALSE,14/7/2004
-1351,Y.MOA,FALSE,24/12/1996
7288,3ANCQ,TRUE,10/3/2003
316,@;.XE,TRUE,3/8/1989
4900,EH@AI,FALSE,15/6/2002
2730,-GQ4@,FALSE,13/6/2015
-621,/UQ;M,FALSE,16/1/1998
-4950,.OMO/,TRUE,11/6/1991
-6010,JTJ3L,TRUE,28/9/1981
-1965,;TT-3,TRUE,19/2/2002
-5498,MHD.G,FALSE,25/7/2013
9093,ME6@5,FALSE,9/1/2016
-3231,J;B?N,TRUE,16/8/1997
3008,7>9F;,TRUE,18/7/1988
3517,/TU8:,FALSE,5/12/2001
7783,RSJB6,FALSE,9/2/2003
1812,<04LO,FALSE,5/6/1989
6718,-8999,FALSE,27/6/1988
3257,/==?H,FALSE,2/5/2012
3969,BGE3T,TRUE,21/4/2000
-786,NNR:Z,TRUE,4/5/1995
-1041,ZK-2T,FALSE,14/9/2011
4563,Y-LXT,FALSE,1/2/1999
-4746,T178T,TRUE,24/1/1986
8283,/898/,FALSE,7/11/1995
6618,1;.GY,TRUE,22/12/2009
-2626,:87KP,TRUE,20/1/1984
-7405,?AAV6,TRUE,10/6/1993
2662,K//YD,FALSE,17/11/2013
-7726,3DGUV,FALSE,22/7/1994
-8393,I7SPZ,FALSE,4/1/1989
-5936,<:-:0,TRUE,14/1/1984
1979,5HJ94,TRUE,21/5/1996
-6461,?:=Z/,FALSE,12/4/1996
2543,XBSZ=,FALSE,4/4/1987
1034,SE1S1,FALSE,12/12/2014
-7155,7E27=,FALSE,11/7/1998
-5014,7PQWM,TRUE,16/12/2009
-549,=L:IO,TRUE,18/10/2017
-9915,<HZ;L,TRUE,17/8/1987
-3441,YV.7L,TRUE,27/8/1984
-6049,GVN-=,TRUE,15/1/2017
7700,354LW,TRUE,1/3/2017
8597,X?F?U,FALSE,7/7/1993
3270,E@BK5,TRUE,8/2/2001
4413,-NTJY,FALSE,16/7/1993
5455,0>9:S,FALSE,2/4/2008
-510,V>YWE,TRUE,6/11/1986
-323,;3VPW,FALSE,2/5/1988
8233,VLPGP,FALSE,14/11/1998
-8887,G6JPB,TRUE,1/7/2012
-2312,:.TFK,TRUE,7/4/1981
8209,Y@ZAX,FALSE,22/7/1997
-9531,LRAYC,FALSE,8/6/1984
5269,Q0KP4,FALSE,26/12/1999
4123,ZM0-V,TRUE,3/7/2003
-1304,H@RH.,FALSE,27/12/1990
9607,<-FNI,TRUE,15/3/1989
-5348,3L4@A,TRUE,4/5/1995
-3102,ZUI>I,FALSE,6/10/2000
-9973,EN8MT,TRUE,20/5/2005
9554,K7V<U,TRUE,26/7/1987
-970,?T-N<,TRUE,16/9/2014
-1272,T/3IR,TRUE,15/9/2014
-2717,6:CEP,TRUE,18/10/1999
-6112,@2DO9,FALSE,3/12/2003
-5099,1A4K?,FALSE,12/10/1986
-9437,781T7,FALSE,4/4/1998
7140,12A.;,TRUE,12/12/1997
1037,84F1I,TRUE,12/2/2003
-6729,MZRT<,TRUE,17/1/1986
-3336,=>@>2,TRUE,18/9/1985
-1207,IQ3DX,TRUE,25/10/1988
-9810,6EVW-,FALSE,1/5/1987
4704,7.F<T,FALSE,15/7/2008
3218,VLQSO,TRUE,8/8/1981
-5389,/XTP4,FALSE,9/2/1980
-4855,PLFK2,TRUE,11/2/2002
2214,8Y=6Z,FALSE,12/4/1990
4021,GS?2V,TRUE,7/11/2010
-3020,U??DB,TRUE,10/12/1990
-4267,.=D@9,FALSE,22/9/1980
-2027,:-A4K,TRUE,8/1/2012
-2485,T=@ZR,TRUE,21/3/1985
-6545,FA72R,FALSE,8/5/1989
-2038,P5GQ4,FALSE,18/2/2005
5394,O4X1X,FALSE,27/5/1988
9079,9QMM0,FALSE,18/12/2013
8444,/VN=E,TRUE,6/8/2008
1364,S3YC:,TRUE,17/12/2013
8442,II3QW,FALSE,1/4/2012
5814,D66=N,TRUE,26/6/2014
-5765,--?T2,TRUE,19/5/2000
-5005,RGORE,FALSE,28/8/2014
8799,O?MXQ,TRUE,1/12/1999
5936,K92PD,TRUE,23/8/1996
7256,H/LUT,FALSE,18/5/1996
8560,Q3XMC,FALSE,16/11/1989
9831,=F:X9,TRUE,1/2/2011
-3601,K=2Z>,FALSE,13/8/1993
9269,-CKAK,TRUE,12/12/2002
-9845,V:O4?,TRUE,10/1/2000
-5058,ZDP:H,TRUE,18/8/1998
-608,F.XHX,FALSE,12/7/1989
-3046,F>I5<,FALSE,14/7/1986
4669,HG0-K,TRUE,18/5/2012
-3804,KA<VV,TRUE,27/10/2003
-8592,:72WB,TRUE,18/6/1993
-1016,VVFNZ,TRUE,12/1/2013
9114,D;8VH,FALSE,23/11/1997
-6129,GC/6<,TRUE,11/1/2013
-4875,@ES<P,FALSE,18/4/2009
-8979,44H71,TRUE,20/8/2017
-3037,C;-US,FALSE,7/11/1985
4641,KZD2V,FALSE,23/3/2015
-3901,JC5@>,FALSE,13/11/2016
4270,6WYBT,FALSE,17/9/2006
4194,35JCB,FALSE,16/6/1991
-6837,0ZQP-,TRUE,17/4/2011
-836,7DP4:,TRUE,9/4/1985
-9958,6SV-J,FALSE,15/11/2010
1685,QP62G,TRUE,18/12/2015
-8183,7N;B9,FALSE,1/9/1990
3796,P/9J?,FALSE,7/3/1987
3509,?;63>,TRUE,17/12/1980
8658,FG8H5,FALSE,24/10/1995
9008,/BFF3,TRUE,23/11/2004
-4207,QXP<5,FALSE,7/9/2001
-8105,R;-JT,FALSE,13/6/1987
4414,GOLVZ,TRUE,6/4/1984
2810,55RUI,FALSE,7/12/2004
-102,J@I@4,FALSE,25/4/1980
984,F@2K4,FALSE,20/1/1988
-6440,M?ZXG,TRUE,11/9/2012
2015,I/208,TRUE,20/9/1994
-3751,A-E@/,FALSE,23/1/2004
7540,3I>NP,FALSE,16/10/1998
3024,VR:DG,TRUE,20/2/2006
726,6F8@H,FALSE,22/2/2006
6341,?AM06,FALSE,5/3/2005
5804,B7;7O,TRUE,26/12/1983
-9752,C5@:J,TRUE,13/3/1986
7437,/FUTQ,FALSE,1/9/2010
-5258,0WYWE,TRUE,9/9/1989
4143,=UZ41,FALSE,9/1/1994
-6735,0K0TG,FALSE,9/8/1982
-5528,PPN79,TRUE,20/1/2008
-6409,BWJH4,TRUE,23/3/2006
-8691,N8S4J,TRUE,2/10/1992
5335,L9N0J,TRUE,21/7/1980
6009,F<VD9,TRUE,6/9/1993
8246,B@K1:,FALSE,19/3/2002
7387,5T3M=,FALSE,5/10/1994
-4737,OSAV7,TRUE,20/12/2012
-6402,T5Y.?,FALSE,14/10/2003
7821,-VTNU,FALSE,8/7/2013
-374,7F67<,FALSE,9/11/2001
9575,Q/Q>.,FALSE,14/11/2013
6139,7JLNQ,TRUE,12/7/2011
-3278,84MYS,TRUE,14/12/2006
617,WCTSU,TRUE,14/7/1984
1430,Q46?8,TRUE,18/7/2016
496,K.ZM3,FALSE,14/3/2002
7550,1QYQE,FALSE,16/2/2001
1854,VTG7V,FALSE,13/4/2016
-2333,BX2Z/,FALSE,9/4/1981
-8021,G751V,FALSE,7/5/1990
-9926,9BS?H,FALSE,24/7/1986
1078,K0Q3P,FALSE,21/8/1991
4569,KT.5>,TRUE,12/9/1989
9623,J5N?4,FALSE,8/7/1991
-4627,P<IJ0,TRUE,12/1/2009
1995,WLKT/,TRUE,26/5/1988
439,08L:5,TRUE,17/7/1991
-8901,>UYFJ,TRUE,5/8/2014
-2965,HN;3=,TRUE,18/9/2015
6049,KAILF,FALSE,16/7/2012
3151,Y7Y-2,FALSE,24/7/2003
8386,WKIOY,FALSE,22/7/2012
9074,/S9YG,TRUE,2/6/1984
-8258,@:X.;,FALSE,26/11/2008
-8080,9VWI-,FALSE,2/4/1986
6002,2N?K.,FALSE,24/10/2007
5361,KGN/M,TRUE,18/7/2010
-4199,WU/GX,FALSE,5/11/1996
-6244,4>VHP,TRUE,25/5/1991
-3006,06ZX/,TRUE,1/10/1985
-1713,YM@.;,TRUE,13/9/2015
9677,H1X@-,FALSE,10/12/1998
-4091,80M5K,FALSE,13/3/1986
8400,2>NF=,TRUE,3/8/1981
-9003,/VJ46,FALSE,6/4/1994
1759,;4YD5,TRUE,2/7/1989
7535,>HLZ1,FALSE,17/6/1985
-4801,NJV1-,TRUE,4/2/2013
-925,LN=8>,TRUE,21/9/1980
2626,EX4.8,FALSE,10/2/1994
8551,-KEC5,FALSE,15/5/1994
-2604,O99<M,FALSE,13/12/2003
2237,85OB1,FALSE,14/9/1987
-3709,GONHW,TRUE,25/1/2004
8392,YZVDY,TRUE,18/8/2005
1316,0GC5W,TRUE,4/3/1982
838,L.FLN,TRUE,6/10/1984
7344,7/QEX,FALSE,6/1/1995
-2318,4-;;Q,TRUE,16/2/1993
-3117,/I=XR,FALSE,18/1/1983
-9877,F7L?H,TRUE,14/8/1987
4364,>=@W=,TRUE,9/1/2007
3668,-Z3H6,FALSE,3/6/2014
-6723,NM68-,FALSE,26/5/1993
8382,GNXSC,TRUE,22/7/1995
155,6:5-1,TRUE,26/12/2003
-9791,JXSBI,TRUE,4/11/2009
-4555,X5479,FALSE,6/1/1989
811,A-SY?,TRUE,23/9/1993
-5173,64LNZ,FALSE,2/6/2013
-6486,.4V7Q,FALSE,27/11/2011
-4898,<@@LW,TRUE,28/6/1982
9464,N@8NK,TRUE,3/5/2014
-6702,YP2MM,FALSE,6/11/2010
1443,6U4PO,FALSE,11/4/1985
-5693,D@5M6,TRUE,1/5/2016
-8174,2PBWJ,FALSE,2/4/2006
9803,JAPR9,FALSE,12/5/1984
6794,QRIA-,FALSE,1/5/1988
8732,T=8PL,FALSE,24/1/1989
-2345,@N=;9,FALSE,16/8/1997
-2354,913QY,FALSE,16/10/2015
-8749,ON=/6,FALSE,21/5/2008
-207,195JA,FALSE,18/3/2015
-2763,Y8FGB,TRUE,20/4/1997
7789,>LSS1,FALSE,3/5/2016
7930,;-<:F,TRUE,27/11/2010
5536,AF4PN,FALSE,25/4/2010
-3557,Z5FAU,FALSE,11/5/2002
2379,BTZCP,TRUE,1/5/2010
780,7TYCE,TRUE,14/6/1990
8483,IMK15,TRUE,13/6/2004
-5229,L7ZOM,FALSE,20/9/1994
-7973,;LSLV,TRUE,6/1/1998
-4484,WV/W2,FALSE,15/10/2014
-6864,4LJO4,FALSE,15/6/1983
-3508,::=CA,FALSE,2/3/2009
4683,RBTIJ,TRUE,2/3/2015
4974,30K/-,TRUE,6/6/1982
8510,P14K:,TRUE,5/10/2012
-5907,ZIN-U,TRUE,26/8/2002
8955,PN68I,TRUE,20/10/1985
493,O>=Q4,TRUE,6/5/1990
1409,@RX=@,TRUE,3/4/1991
-4061,U-R@N,TRUE,9/9/2010
9203,JOW.3,FALSE,18/3/1987
3555,I=87H,TRUE,10/6/1998
8703,-?.0O,FALSE,2/2/1981
2982,9ME?F,TRUE,19/1/1989
1069,4SLAO,FALSE,1/10/1986
4966,8JD6H,TRUE,3/11/2007
-2849,<<:2L,TRUE,10/10/1982
8658,NDYFC,FALSE,14/6/2007
-6773,TT5ZS,FALSE,18/2/1981
-2322,>-QOB,TRUE,2/7/2007
-3479,NQ2G9,FALSE,28/6/1994
9285,9VZ..,FALSE,18/11/2010
2584,IRRM1,FALSE,12/10/2005
-7923,P3B7S,FALSE,16/9/2014
-4833,0KY0K,TRUE,25/10/2007
-1037,W9J52,FALSE,22/6/2001
3559,.C@=T,FALSE,17/6/2015
-7033,0BNDW,FALSE,21/11/2004
9671,B.<BA,FALSE,2/5/2004
3199,2.1HC,FALSE,9/3/2012
2033,QI?KX,TRUE,5/4/2008
4241,GOT7Z,TRUE,1/3/1985
-4191,W=:4.,TRUE,11/11/2009
579,:67ZE,TRUE,13/7/2001
7647,47GN/,FALSE,4/10/2013
505,/ZK9M,FALSE,9/12/1992
-2446,X4HT-,FALSE,26/4/1986
-4209,F>R:N,TRUE,26/8/1998
-7695,@D:KM,FALSE,4/4/1989
8055,HEPJ9,FALSE,6/11/2007
-3259,BM<82,FALSE,3/8/1984
-7768,7P3GF,TRUE,16/9/2002
9284,:-Y;P,TRUE,22/4/1995
-2599,-?ILI,FALSE,13/11/2001
8926,TOQ2F,FALSE,13/5/1992
-9811,?Y0YC,TRUE,12/7/2003
9571,TP>22,FALSE,13/3/1991
-1825,:<UU?,FALSE,4/11/2009
-6175,OT8NG,TRUE,26/1/2015
7859,J3@8C,TRUE,5/8/1989
-7374,I00LL,FALSE,16/7/1996
-4795,NZ8BA,FALSE,12/10/1992
-2886,LDF?4,FALSE,1/4/1998
3873,OIUN>,FALSE,11/11/1994
1684,1@.1J,TRUE,22/10/2005
6438,TNIY1,FALSE,7/10/1981
1316,VFWTZ,FALSE,6/3/1985
-2702,FEY5A,TRUE,14/11/1993
7274,Y?/GS,TRUE,13/12/2001
3006,DJ5D.,TRUE,10/6/2016
9518,R3ED5,TRUE,16/3/2000
3771,.AP-S,TRUE,2/6/2016
-3261,MPUFU,FALSE,3/6/2015
9960,:/44A,FALSE,7/7/2016
-4493,LMJR2,TRUE,10/2/1988
4736,:EC2L,FALSE,7/12/2012
-2719,PEB:;,FALSE,18/5/2005
-523,V759>,FALSE,8/3/2012
-9765,@W=3S,TRUE,13/4/1985
-9202,K7FXE,TRUE,24/8/1996
6566,Q8N5W,FALSE,2/1/2003
5271,>OEK@,TRUE,23/2/1995
1512,8WYJ-,TRUE,5/6/1987
-818,PA7EE,TRUE,2/10/2004
-2981,.?=<5,TRUE,25/9/2000
-1045,J0;0G,TRUE,25/5/1996
341,MW5E4,TRUE,23/3/1982
-4066,-FR@@,FALSE,19/2/2003
277,52O45,TRUE,10/9/2001
-183,XN1SC,FALSE,23/3/2006
-2450,;4ZPM,TRUE,10/6/2004
-8476,ZPOAB,FALSE,11/6/1988
1170,V1CIT,TRUE,28/9/2017
5697,19R7X,FALSE,23/5/2003
-4763,HJQ2>,TRUE,25/6/1983
-9111,<;I;C,FALSE,3/4/1989
6612,J7>/@,TRUE,22/2/1989
1046,RH.WR,FALSE,18/5/2006
5289,Q/T2I,TRUE,15/6/2013
-9967,/E3S?,TRUE,21/12/2009
-7505,OP7NK,FALSE,5/10/2009
-936,4B.P/,FALSE,26/11/1995
-3227,I6-M;,FALSE,25/7/1997
-6708,?BZ7-,TRUE,10/4/2010
-8181,IJW4;,FALSE,9/9/1994
2406,IHH?J,TRUE,10/5/2008
172,TW.@R,FALSE,17/8/2013
5893,SVLH3,FALSE,10/9/1991
99,V=APG,TRUE,19/2/1990
8145,;7T;H,FALSE,18/7/2005
3453,PPQC9,TRUE,7/11/2003
3306,HI73Z,TRUE,25/6/1992
4081,9QMW8,TRUE,26/11/1991
156,=:HUR,TRUE,28/10/1983
5856,:9IG.,FALSE,21/3/2016
4471,3RQ:Y,FALSE,16/3/2012
1648,JZY03,FALSE,11/5/2002
6700,XW5>?,FALSE,1/5/2016
-5319,5.2UW,TRUE,12/12/2003
8271,@8P<B,TRUE,20/12/1994
-2704,K5PT@,FALSE,7/4/1990
1397,38/>2,FALSE,14/9/2012
-9220,OUGC7,FALSE,28/7/1996
1984,QDY98,FALSE,13/1/1997
-7036,L164=,TRUE,12/8/2000
-1762,R:SUM,TRUE,20/6/1991
-4395,W7?/K,FALSE,8/3/1998
-3653,AA@PB,FALSE,7/8/1985
-6874,5:-0G,TRUE,19/5/1993
-619,-QTK6,TRUE,14/6/2010
9025,8T-N.,FALSE,18/12/2016
6581,SWFW/,FALSE,15/7/2012
-7309,=6XUS,FALSE,6/11/2006
-5339,?D/4=,FALSE,5/12/2004
-5221,17CC-,TRUE,8/12/2001
-6507,P06:-,TRUE,20/9/1980
-2206,JE;?C,FALSE,28/10/2017
9488,0ASUJ,TRUE,4/1/1988
-6087,M2>63,FALSE,4/2/2012
8466,H3QV@,FALSE,7/7/1986
-3410,3IMM:,FALSE,16/9/1982
9012,O.U<B,TRUE,8/5/2000
-6752,@996I,FALSE,18/2/2013
7550,Q7W7:,TRUE,19/8/1996
-4777,O;9R;,TRUE,1/1/1998
1697,3R@W<,TRUE,25/9/2010
3299,OIOSB,FALSE,13/12/2012
757,7R9=I,TRUE,3/1/1988
-8255,3DQ<Q,TRUE,23/12/1987
-4115,J<>/Q,FALSE,20/3/1995
-4829,C<L7Z,TRUE,25/8/2013
-6981,W=YKE,FALSE,24/1/1995
-4433,;TFW/,TRUE,9/5/1990
-4020,38J80,FALSE,23/3/1999
4171,M/3/Z,FALSE,24/6/2012
8584,X<JEO,TRUE,9/7/1995
-6964,42=;G,FALSE,3/11/1994
9573,Y=VBW,TRUE,3/1/2003
-6762,T;:OD,TRUE,13/7/1986
3538,::YD0,FALSE,10/9/1993
7706,;F33C,TRUE,9/10/1991
-4549,V6X64,TRUE,17/8/1993
5005,8X91C,TRUE,23/1/1999
-1148,VGXN9,TRUE,3/2/1983
-9219,6Y<JW,FALSE,25/8/2011
-1653,-PE<.,FALSE,17/10/2005
20,51YJ7,FALSE,28/3/2006
-3144,WHN8;,FALSE,13/8/2006
-2031,F?GO-,FALSE,27/10/2010
1955,8Z:DT,TRUE,13/12/2001
-1083,M:PR1,TRUE,28/9/2014
5759,.H99A,TRUE,6/3/1992
3734,02<-V,TRUE,10/5/1981
5650,ENNKX,TRUE,25/10/2000
-9644,MGH0Q,TRUE,6/10/1997
-4377,<-PQN,TRUE,19/3/1991
8758,UN-LF,TRUE,1/4/1999
-5137,69//G,TRUE,22/12/1980
4030,V3AK3,FALSE,22/1/2014
3304,MN8J3,FALSE,24/7/1993
8042,R@RI9,TRUE,24/5/2013
-4094,BM96M,FALSE,21/3/1980
-6779,5>@4.,FALSE,26/10/2002
-562,V;Y4T,TRUE,7/5/1980
3889,5KJZP,FALSE,16/1/1991
5115,T>9MY,FALSE,11/11/1996
2009,H?RFN,FALSE,7/8/2008
-3696,R5.M3,TRUE,21/12/1980
-7329,2UM:X,TRUE,20/11/1982
-2658,KZFG-,TRUE,1/4/1989
4071,K7RG;,TRUE,28/9/1986
-6671,A;?HG,FALSE,26/12/1980
6410,SMN/R,FALSE,13/12/2014
4236,K@=6N,FALSE,22/4/1986
9350,-9V:I,FALSE,25/10/1993
500,NHZ<O,TRUE,28/3/1983
1633,O/Y<H,FALSE,3/6/1987
-1080,WNX1<,FALSE,9/8/1995
-7528,OP/YF,FALSE,5/9/2016
-1829,J.E=B,TRUE,23/7/1983
-4700,3SWZ4,FALSE,1/3/2010
5875,X3S5Y,FALSE,1/3/1981
-7517,U-YND,FALSE,23/4/1980
2789,0EPNJ,TRUE,19/6/1982
5657,>99FR,TRUE,6/4/1994
-1484,CJRRN,FALSE,22/7/1999
2824,SZT66,FALSE,17/7/1990
-6769,NASAS,TRUE,16/2/2002
-503,/9A9N,FALSE,6/7/1984
5963,LMTY9,FALSE,25/2/1984
6179,KI>JA,FALSE,12/6/1986
7567,6<HUZ,FALSE,23/4/1998
-2134,-6MBR,TRUE,12/11/1989
4839,2J7DI,FALSE,6/8/1980
-1886,ZKJHS,TRUE,15/4/1986
2099,ZNS4X,TRUE,9/6/2017
-8527,G7BFG,FALSE,27/3/2002
2833,7?MRJ,TRUE,3/7/2001
-2989,OYL<E,TRUE,13/12/1981
24,/JL@W,TRUE,9/5/2005
-1486,TL7TO,FALSE,20/9/2017
7432,I:KH5,FALSE,9/5/2002
-8606,/2Q49,FALSE,15/4/1982
-4116,EDD9-,TRUE,8/2/2000
2745,J>DUR,FALSE,14/7/2003
6783,NFJ8G,TRUE,19/7/1999
5863,68I15,TRUE,25/7/1999
2259,RHM;Z,TRUE,21/2/1994
-1576,CGO>:,TRUE,22/9/2002
-7566,MY:JW,TRUE,11/7/1997
120,TCKXV,TRUE,10/1/2005
8838,PH@I0,TRUE,17/3/1991
-3016,WYMYW,FALSE,11/3/2010
3459,SQHE7,TRUE,25/2/2010
6552,RIRAV,FALSE,4/3/1991
8713,@?M0:,FALSE,24/12/2000
-899,IG/9S,FALSE,15/8/2000
3358,/2VRM,TRUE,2/10/1984
-3131,GBA9?,FALSE,18/1/2007
7583,WC4E?,TRUE,8/10/2017
-5273,0R9PA,FALSE,14/12/2016
-3340,?0J8L,FALSE,23/3/2004
6658,QZ0:C,FALSE,28/10/2012
684,U/-TR,FALSE,3/2/1997
8400,MW=?;,FALSE,17/5/2013
4499,D@GR8,FALSE,26/7/1999
3886,P2Z-<,FALSE,10/9/1992
-7826,7TV=N,FALSE,13/6/2017
2745,ZEJ0E,TRUE,9/9/1984
-3808,O?W/H,TRUE,4/2/2012
6957,YU3GT,TRUE,14/7/2013
-9015,GIU7?,TRUE,16/5/1996
-5319,URRLS,FALSE,18/3/2005
-3420,<.7-T,TRUE,27/9/1985
